"ID","Name","Description","Model","Serial Number","Barcode","Additional Information","Location Name","Area","Parent Asset Name","Worker Email","Category","Purchase Date","Service Date","Purchase Price","Warranty Expiration Date","Residual Price","Useful Life (number)","Useful Life (unit)","Depreciation Rate","Track Check Ins/Outs","Check In/Out","Check In Procedure","Check Out Procedure","Created At","Status","Current Value","Parts Names","Team Names","Customer Assigned Names","Vendor Assigned Names","Manufacturer Name","Operating Schedule"
"jogZAUVzmB","VR Client PC BPC099","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i EDGE WIFI
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 6-29-2026 Miheer and Ethen
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC099","BPC099",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"06/29/2026 01:41 PM","Operational",,"","","","",,
"AXHtAsu0ME","VR Client PC BPC100","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 4/9/26 Miheer
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Black PC","BPC100","BPC100",,"Great Lakes Science Center",,,,"Assets","","",,"",,"","","",false,,,,"04/21/2026 07:47 AM","Operational",,"","","","",,
"bW1gBijuq6","VR Client PC BPC101","Origin Black computer, VR Client PC. 
Change CMOS Battery? :
Headset Type : DPVR E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Tech: Miheer
Date : 4/9/26
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Black PC.","BPC101","BPC101",,"Great Lakes Science Center",,,,"Assets","","",,"",,"","","",false,,,,"04/21/2026 07:40 AM","Operational",,"","","","",,
"eZuxf34wr5","VR Client PC BPC102","Origin Black computer, VR Client PC. 
Simulator Type : 
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i7-13900K
RAM : 32G DDR5
Galil : N/A
Date : 4/29/26 Miheer
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Black PC.","BPC102","BPC102",,"Great Lakes Science Center",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:25 AM","Operational",,"","","","",,
"JcduklMY4J","VR Client PC BPC103","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 6-2-2026 Miheer and Ethen
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC103","BPC103",,,,,,"Assets","","",,"",,"","","",false,,,,"06/02/2026 01:56 PM","Operational",,"","","","",,
"oLvsEqv7Ib","VR Client PC BPC104","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 6-2-2026 Miheer and Ethen
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC104","BPC104",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"06/09/2026 07:54 AM","Operational",,"","","","",,
"0xxrRLHEIJ","VR Client PC BPC105","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 6-9-2026 Miheer and Ethen
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC105","BPC105",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"06/09/2026 01:50 PM","Operational",,"","","","",,
"cwVah0GfNA","VR Client PC BPC106","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i EDGE WIFI
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 6-12-2026 Miheer
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC106","BPC106",,"SCH-Space Center Houston",,,,"Assets","","",,"",,"","","",false,,,,"06/12/2026 08:45 AM","Operational",,"","","","",,
"bdVqJBteMY","VR Client PC BPC107","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i EDGE WIFI
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 6-25-2026 Miheer
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC107","BPC107",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"06/25/2026 01:31 PM","Operational",,"","","","",,
"tEM8kNADAI","VR Client PC BPC108","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : Vive Pro 2
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z890-i GAMING
GPU : RTX 5070
CPU : intel core ultra 9 285K
RAM : 32G DDR5
Galil : N/A
Date : 6-29-2026 Miheer and  Ethen
Other Software Installed :Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, HEVC Codec, Core Temp ,Vive Console 2.1.24.7","Origin Black PC","BPC108","BPC108",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"06/29/2026 02:42 PM","Operational",,"","","","",,
"sSuf40lmAv","VR Client PC BPC109","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : Vive Pro 2
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z890-i GAMING
GPU : RTX 5070
CPU : intel core ultra 9 285K
RAM : 32G DDR5
Galil : N/A
Date : 6-29-2026 Miheer and  Ethen
Other Software Installed :Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, HEVC Codec, Core Temp ,Vive Console 2.1.24.7","Origin Black PC"," BPC109","BPC109",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"06/29/2026 03:03 PM","Operational",,"","","","",,
"ETAzg7krdY","VR Client PC BPC110","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : Vive Pro 2
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z890-i GAMING
GPU : RTX 5070
CPU : intel core ultra 9 285K
RAM : 32G DDR5
Galil : N/A
Date : 7-2-2026 Miheer and  Ethen
Other Software Installed :Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, HEVC Codec, Core Temp ,Vive Console 2.1.24.7","Origin Black PC","BPC110","BPC110",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/02/2026 07:43 AM","Operational",,"","","","",,
"mcM3tbxnqC","VR Client PC BPC111","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : Vive Pro 2
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z890-i GAMING
GPU : RTX 5070
CPU : intel core ultra 9 285K
RAM : 32G DDR5
Galil : N/A
Date : 7-2-2026 Miheer and  Ethen
Other Software Installed :Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, HEVC Codec, Core Temp ,Vive Console 2.1.24.7","Origin Black PC","BPC111","BPC111",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/02/2026 08:01 AM","Operational",,"","","","",,
"JwUuBxVuzn","VR Client PC BPC112","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 7-30-2026 Miheer and Ethen and Akash
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC112","BPC112",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/30/2026 08:52 AM","",,"","","","",,
"Ks5fzc2AQC","VR Client PC BPC113","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 7-21-2026 Miheer and Ethen and Akash
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC113","BPC113",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/21/2026 07:52 AM","Operational",,"","","","",,
"tJU9FdC7s3","VR Client PC BPC114","Origin Black computer, VR Client PC. 
Simulator Type : 4DX
Headset Type : DPVR E4C 
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z790i
GPU : RTX 4070
CPU : i9-13900K
RAM : 32G DDR5
Galil : N/A
Date : 7-17-2026 Miheer and Ethen
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6., GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp","Origin Black PC","BPC114","BPC114",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/17/2026 06:52 AM","Operational",,"","","","",,
"e74hscoNUA","VR Client PC VC001","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 5/13/25
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i Gaming Pro Carbon AC
GPU : RTX 5070
CPU : i7-6700
RAM : 16G DDR4
Galil : N/A
Tech: Ethen and Miheer
Date:11-19-2025
Other Software Installed :Steam, SteamVR 2.13.7, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec","Origin Red PC.","VC001",,,"MSI-Museum of Science and Industry",,,"miheerk@pulseworksops.com","Assets","","",,"",,"","","",false,,,,"05/29/2025 10:08 AM","Operational",,"","","","",,
"FqDnj9PJB6","VR Client PC VC002","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 9-11-25
Headset Type : Vive Cosmos
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : MSI Z270i GAMING PRO CARBON AC
GPU : RTX 4070 SUPER
CPU : i7-7700K
RAM : DDR4 16 GB
Galil : N/A
Tech: Miheer
Date: 5-13-2026
Other Software Installed : Steam, SteamVR 2.15.6, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Vive Console 2.0.24.7, HEVC Codec, Core Temp","Origin Red PC.","VC002","VC002",,"Alabama- USS Alabama Battleship (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"09/12/2025 06:57 AM","Operational",,"","","","",,
"q2shoWSGp8","VR Client PC VC003","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 7/13/26
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS Rog Strix Z390-I Gaming
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: Miheer, Ethen, and Akash
Date:7/16/26
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp
","Origin Red PC","VC003",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/13/2026 10:54 AM","Operational",,"","","","",,
"nafCRVD7O6","VR Client PC VC004","Origin Red computer, VR Client PC.  Change CMOS Battery? : ??? Headset Type : DPVR E4C Windows Version : 10 Pro Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w Motherboard :  ???390i GPU : RTX 4070 CPU : i7-9900K RAM : 16G DDR4 Galil : N/A Tech: Andre Date:4/16/25 Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Red PC.","VC004","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","04/22/2025 09:23 AM","Operational",,"","","","",,
"XUYzkCiG9U","VR Client PC VC005","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 8/20/25
Headset Type : Vive Cosmos
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  AsRock Z790i
GPU : RTX 2080
CPU : i9-14700
RAM : 32G DDR5
Galil : N/A
Tech: Miheer
Date:3/26/26
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, Vive Console 2.0.24.7 
","Origin Red PC.","VC005","VC005",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"04/06/2026 11:08 AM","Operational",,"","","","",,
"HVeGwZSUA9","VR Client PC VC006","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 10-7-25
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z390-i Gaming
GPU : RTX 4070
CPU : i7-9700K
RAM : 32 GB DDR4
Galil : N/A
Tech: Miheer
Date: 04-03-26
Other Software Installed : Steam, SteamVR 2.14.4, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec, Core Temp
","Origin Red PC.","VC006","VC006",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"10/06/2025 02:23 PM","Operational",,"","","","",,
"uTsQGg9NbO","VR Client PC VC007","Origin Red computer, VR Client PC. 
CMOS Battery Change: 2-28-25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z390-i Gaming
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Date : 10/16/25 Miheer
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC007",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/20/2025 09:33 AM","Operational",,"","","","",,
"yhQT8kGbR2","VR Client PC VC008","Origin Red computer, VR Client PC. 
Simulator Type : 
Headset Type : HP 
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i
GPU : RTX 4070
CPU : i7-7700K
RAM : 16G DDR4
Galil : N/A
Date : 3/10/25 Ethen
Other Software Installed : Steam, Steam VR v2.9.6, WMR, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6.","Origin Red PC.","VC008",,"","MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,"","","03/24/2025 09:20 AM","Operational",,"","","","",,
"x7A4EXudOb","VR Client PC VC009","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC009","VC009",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"09/12/2025 07:01 AM","Operational",,"","","","",,
"1ZDaLgGhQN","VR Client PC VC010","Origin Red computer, 
VR Client PC.  
Simulator Type :  
Headset Type : DPVR E4C  
Windows Version : 11 Pro 
Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w 
Motherboard :  Gigabyte X870i AORUS PRO ICE 
GPU : AMD Radeon RX 9060 XT
CPU : AMD Ryzen 7 7700 
RAM : 32G DDR5 
Galil : N/A 
Date : 6-12-2026 Miheer and Ethen
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC010","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","03/27/2025 10:40 AM","Operational",,"","","","",,
"zJQMUFAA4L","VR Client PC VC011","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 4/24/26
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z370i
GPU : RTX 5070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: Ethen/Miheer
Date:4/30/26
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Winhance, Vive Console 2.0.24.7. 

","Origin Red PC.","VC011","VC011",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:28 AM","Operational",,"","","","",,
"uWQl1whhyK","VR Client PC VC012","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 10/24/25
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 5070
CPU : i7-9700K
RAM : 16G DDR4
Galil : N/A
Tech: Miheer/Ethen
Date:10/27/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Winhance. 
","Origin Red PC.","VC012","VC012",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"11/03/2025 07:11 AM","Operational",,"","","","",,
"zHXfZ2gKHL","VR Client PC VC013","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC013","VC013",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",,,,,"02/16/2026 07:23 AM","Operational",,"","","","",,
